Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallWaitingCalls,MonthsInService,UniqueSubs,CurrentEquipmentDays,AgeHH1,AgeHH2,IncomeGroup,ServiceArea,CreditRating
1,29.99,70.0,30.0,0.0,0.0,0.0,-34.0,0.0,0.7,1.0,7.7,0.0,11.3,0.0,0.0,36.3,5.3,1.7,0.0,46.0,1.0,1053.0,40.0,40.0,6.0,0.3287671232876712,0.31253383865728207
1,31.02,2.0,40.0,0.0,0.0,0.5,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,697.0,62.0,64.0,9.0,0.336734693877551,0.31253383865728207
1,30.86,114.0,25.0,0.74,13.0,0.0,-17.0,-4.9,0.3,0.7,5.7,0.0,9.4,0.0,0.0,16.7,6.7,1.0,0.3,44.0,1.0,1053.0,26.0,0.0,4.0,0.28314238952536824,0.31253383865728207
1,36.88,148.0,30.0,0.5,0.0,0.5,-80.0,-7.4,0.0,3.0,2.3,0.0,23.5,16.0,0.0,65.3,20.7,3.0,0.0,46.0,1.0,781.0,46.0,60.0,9.0,0.28314238952536824,0.31253383865728207
1,26.94,20.0,25.0,0.0,7.0,0.0,2.0,-1.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,46.0,1.0,1053.0,52.0,48.0,9.0,0.3287671232876712,0.31253383865728207
1,71.5,246.0,75.0,0.25,0.0,0.0,102.0,-0.2,4.0,0.0,4.7,0.0,72.5,10.7,1.7,26.0,11.7,4.0,0.0,46.0,3.5,632.0,0.0,0.0,0.0,0.3490566037735849,0.31253383865728207
1,51.22,114.0,50.0,0.74,0.0,0.0,-26.0,-1.2,0.3,2.0,10.7,0.0,6.8,1.0,0.3,40.0,16.7,2.3,0.0,44.0,1.0,1053.0,42.0,0.0,5.0,0.2784615384615385,0.31253383865728207
1,29.99,25.0,30.0,0.0,0.0,0.0,58.0,0.0,0.0,0.7,1.0,0.0,0.0,0.7,0.0,4.0,0.3,0.7,0.0,46.0,1.0,1053.0,52.0,64.0,6.0,0.28314238952536824,0.31253383865728207
1,88.5,203.0,80.0,0.5,0.0,0.0,94.0,0.5,2.7,1.7,14.7,0.0,47.6,13.0,0.0,72.7,29.7,4.3,1.3,46.0,2.0,405.0,52.0,0.0,4.0,0.2784615384615385,0.3141497851442603
1,30.82,183.0,30.0,0.0,0.0,0.0,-7.0,0.4,5.0,0.7,26.3,0.0,21.5,1.7,0.7,39.7,20.7,5.7,0.0,46.0,2.0,1053.0,40.0,0.0,2.0,0.2802967848309975,0.31253383865728207
1,49.4,321.0,30.0,0.0,55.0,0.0,-107.0,3.6,1.3,3.7,19.3,1.3,76.6,8.0,2.0,27.3,28.3,5.0,0.0,46.0,2.0,861.0,36.0,36.0,8.0,0.23717948717948717,0.31253383865728207
1,68.83,424.0,80.0,0.5,13.0,0.0,39.0,9.499999999999998,2.0,2.7,26.0,1.3,77.2,39.3,13.25,102.3,62.0,4.7,1.7499999999999998,46.0,3.0,228.0,42.0,42.0,7.0,0.28314238952536824,0.3141497851442603
1,96.9725,238.0,60.0,0.5,0.0,0.5,141.0,9.499999999999998,0.3,3.3,16.7,0.0,41.5,10.7,0.0,32.3,14.7,3.7,0.3,44.0,3.5,446.0,0.0,0.0,1.0,0.25268817204301075,0.31253383865728207
1,30.0,12.0,30.0,0.0,0.0,0.0,7.0,0.0,3.3,0.0,5.7,1.0,1.6,1.7,0.3,2.7,8.3,3.3,0.0,46.0,1.0,1053.0,42.0,40.0,7.0,0.2426470588235294,0.31253383865728207
1,39.79,236.0,36.0,0.74,0.0,0.5,43.0,-1.9,5.7,0.3,27.3,0.0,18.8,19.7,0.3,31.7,27.3,6.0,0.0,46.0,1.0,513.0,52.0,30.0,7.0,0.32344213649851633,0.31253383865728207
1,33.56,4.0,40.0,0.0,0.0,0.3,-4.0,-0.3,0.7,0.0,0.7,0.0,0.0,4.0,0.0,0.0,4.0,0.7,0.0,46.0,1.0,672.0,0.0,0.0,0.0,0.33062330623306235,0.31253383865728207
1,96.9725,423.0,30.0,1.25,55.0,0.0,-94.0,-12.899999999999999,2.3,0.0,12.7,0.0,59.0,10.7,1.3,77.7,22.0,2.3,0.0,46.0,1.0,934.0,32.0,32.0,7.0,0.3490566037735849,0.31253383865728207
1,96.9725,592.0,54.0,1.25,55.0,0.0,232.5,9.499999999999998,0.0,0.0,0.0,0.0,16.1,2.7,0.0,18.7,4.3,0.0,0.0,46.0,1.0,518.0,0.0,0.0,0.0,0.36538461538461536,0.31253383865728207
1,34.51,267.0,30.0,1.25,6.0,0.0,-44.0,-4.5,1.7,0.0,56.95,0.0,5.6,3.7,0.0,55.7,24.0,1.7,0.0,44.0,3.5,1053.0,74.0,76.0,6.0,0.27380952380952384,0.31253383865728207
1,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.5,208.0,0.0,0.0,7.0,0.28512396694214875,0.31253383865728207
1,52.32,378.0,50.0,0.25,3.0,0.0,-93.0,-1.3,2.7,1.0,15.0,0.0,94.4,18.3,1.7,91.3,65.7,3.7,1.7499999999999998,43.0,2.0,345.0,34.0,34.0,4.0,0.34146341463414637,0.31253383865728207
1,47.96,444.0,35.0,0.5,40.0,0.0,-1.0,1.1,5.7,3.3,20.3,0.0,157.0,37.0,1.3,97.7,108.3,9.0,1.7499999999999998,43.0,1.0,500.0,0.0,0.0,0.0,0.3333333333333333,0.3141497851442603
1,59.95,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1053.0,42.0,42.0,9.0,0.3287671232876712,0.31253383865728207
1,12.61,0.0,13.0,0.0,0.0,0.0,0.0,-12.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,568.0,56.0,56.0,9.0,0.32344213649851633,0.2291028961619967
1,31.45,78.0,29.0,0.25,0.0,0.5,-78.0,9.499999999999998,1.7,0.3,10.7,0.3,28.5,6.7,0.0,27.3,18.7,2.0,0.0,43.0,1.0,500.0,44.0,38.0,6.0,0.2781456953642384,0.31253383865728207
1,30.62,131.0,30.0,0.0,0.0,0.0,-67.0,-0.6,2.0,0.3,50.7,0.0,20.9,7.0,0.0,26.3,17.0,2.3,0.0,45.0,1.0,1053.0,32.0,0.0,4.0,0.23893805309734514,0.3141497851442603
1,96.9725,698.0,50.0,0.25,55.0,0.0,-40.0,-9.6,6.0,0.0,27.7,0.0,114.9,52.0,0.0,120.7,94.7,6.0,0.0,46.0,1.0,939.0,62.0,56.0,6.0,0.2802967848309975,0.26913199794555726
1,35.51,15.0,35.0,0.25,0.0,0.0,-4.0,-0.6,0.0,0.7,3.3,0.0,1.3,2.0,0.0,7.7,2.0,0.7,0.0,43.0,1.0,669.0,58.0,60.0,9.0,0.22650602409638554,0.31253383865728207
1,57.01,354.0,50.0,0.0,9.0,0.5,-70.0,-12.899999999999999,2.3,4.0,11.3,1.7499999999999998,39.3,12.7,0.0,61.3,14.3,6.3,0.0,43.0,3.5,1053.0,60.0,58.0,9.0,0.33062330623306235,0.31253383865728207
1,50.24,396.0,60.0,0.25,0.0,0.0,-72.0,-0.2,6.7,1.0,56.95,0.0,52.8,6.3,1.0,106.7,44.0,7.7,0.0,46.0,1.0,420.0,36.0,34.0,6.0,0.31365313653136534,0.26913199794555726
1,33.98,212.0,45.0,0.74,0.0,0.0,-34.0,2.2,1.3,6.750000000000001,8.0,0.0,33.3,15.0,1.3,51.3,15.0,15.0,0.0,46.0,1.0,244.0,60.0,60.0,1.0,0.22666666666666666,0.31253383865728207
1,30.18,116.0,30.0,0.0,0.0,0.0,10.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,366.0,0.0,0.0,5.0,0.26666666666666666,0.26913199794555726
1,32.78,195.0,30.0,1.25,0.0,0.0,-60.0,-1.8,1.7,6.3,33.0,0.3,4.7,11.3,4.0,63.3,24.0,8.0,0.7,43.0,2.0,586.0,54.0,46.0,7.0,0.28884826325411334,0.3141497851442603
1,31.75,112.0,30.0,1.25,0.0,0.0,30.0,1.2,6.0,0.3,9.7,1.0,10.6,2.0,0.0,36.3,14.7,6.3,0.0,43.0,1.0,1053.0,56.0,48.0,7.0,0.28512396694214875,0.31253383865728207
1,43.49,45.0,40.0,0.0,0.0,0.0,-9.0,-3.5,0.7,0.3,5.7,0.0,7.0,0.0,0.0,15.0,3.0,1.0,0.0,45.0,1.0,736.0,60.0,60.0,6.0,0.22666666666666666,0.31253383865728207
1,96.9725,360.0,47.0,1.25,55.0,0.0,20.0,-12.899999999999999,11.45,1.0,20.0,0.3,73.2,2.7,0.7,64.7,28.0,12.7,0.3,43.0,1.0,1053.0,28.0,0.0,7.0,0.287369640787949,0.31253383865728207
1,43.32,340.0,37.0,0.25,0.0,0.0,-243.5,-5.1,11.45,3.3,11.3,0.0,221.45,47.7,2.0,183.7,31.0,18.0,1.7499999999999998,46.0,2.0,842.0,54.0,52.0,2.0,0.3262411347517731,0.31253383865728207
1,39.12,366.0,45.0,0.0,38.0,0.0,-89.0,-12.899999999999999,0.3,1.0,27.7,0.0,15.3,7.3,1.7,82.0,33.3,1.3,1.7499999999999998,46.0,1.0,1053.0,30.0,28.0,9.0,0.22666666666666666,0.31253383865728207
1,96.9725,750.0,50.0,1.25,55.0,0.2,-156.0,-12.899999999999999,11.45,3.3,14.7,0.0,123.1,19.0,0.3,188.75,52.0,18.0,1.7499999999999998,45.0,1.0,673.0,44.0,44.0,9.0,0.31277533039647576,0.31253383865728207
1,45.86,600.0,60.0,1.25,10.0,0.0,-3.0,-12.899999999999999,11.45,3.3,38.3,1.7499999999999998,80.3,28.7,0.0,110.7,63.7,16.7,0.3,46.0,1.0,591.0,0.0,0.0,0.0,0.32510288065843623,0.3141497851442603
1,20.0,15.0,20.0,0.0,0.0,0.0,1.0,0.0,2.7,0.0,0.0,0.0,3.1,0.3,0.0,6.7,1.7,2.7,0.0,46.0,1.0,1053.0,0.0,0.0,6.0,0.232,0.31253383865728207
1,30.77,32.0,30.0,0.5,0.0,0.0,-8.0,0.2,0.0,0.7,1.7,0.0,1.3,0.0,0.0,3.3,5.7,0.7,0.0,43.0,2.0,1053.0,46.0,46.0,9.0,0.28314238952536824,0.31253383865728207
1,29.99,41.0,30.0,0.0,0.0,0.0,8.0,0.0,1.7,0.0,2.7,0.0,7.2,0.0,0.3,11.3,7.0,1.7,0.0,45.0,1.0,995.0,0.0,0.0,0.0,0.2802967848309975,0.31253383865728207
1,30.16,168.0,30.0,0.0,0.0,0.2,-74.0,-0.2,3.7,0.7,39.3,1.3,5.1,29.3,1.3,20.3,24.0,4.3,0.0,46.0,3.5,720.0,30.0,28.0,4.0,0.232,0.3141497851442603
1,32.27,59.0,30.0,0.0,0.0,0.0,-9.0,4.9,0.7,0.3,7.0,0.0,7.6,2.7,0.0,16.7,10.0,1.0,0.0,45.0,1.0,1053.0,50.0,48.0,9.0,0.2781456953642384,0.31253383865728207
1,34.99,178.0,35.0,0.0,0.0,0.0,78.0,0.0,1.3,6.7,10.3,0.0,35.7,1.7,0.0,17.3,38.0,8.0,0.0,46.0,1.0,636.0,0.0,0.0,0.0,0.3651685393258427,0.31253383865728207
1,30.27,0.0,30.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1053.0,50.0,52.0,6.0,0.26666666666666666,0.31253383865728207
1,36.81,354.0,45.0,0.25,4.0,0.0,-84.0,-1.8,4.7,2.7,30.0,0.0,66.9,51.0,8.7,108.3,84.3,7.3,1.7499999999999998,46.0,1.0,381.0,48.0,46.0,6.0,0.33062330623306235,0.31253383865728207
1,77.87,556.0,50.0,0.0,55.0,0.0,110.0,1.6,3.7,0.0,9.3,1.7,221.45,26.0,3.0,125.0,32.3,3.7,1.7499999999999998,43.0,1.0,384.0,36.0,0.0,4.0,0.39416058394160586,0.26913199794555726
1,87.16,319.0,30.0,0.99,55.0,0.0,60.0,9.499999999999998,10.7,6.0,33.3,0.0,48.8,10.0,0.0,104.3,48.0,16.7,0.7,43.0,1.0,986.0,50.0,48.0,6.0,0.2636363636363636,0.31253383865728207
1,10.78,75.0,10.0,0.0,3.0,0.0,-21.0,-0.8,0.3,0.7,1.3,0.0,1.4,6.7,0.0,9.7,10.7,1.0,0.0,43.0,2.0,971.0,52.0,0.0,3.0,0.2784615384615385,0.31253383865728207
1,34.99,41.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,0.0,2.1,1.0,0.0,10.3,3.3,0.0,0.0,46.0,1.0,1053.0,54.0,48.0,8.0,0.2923076923076923,0.31253383865728207
1,20.65,17.0,20.0,0.25,2.0,0.0,-13.0,-0.6,0.0,0.0,2.0,0.0,0.0,1.7,0.0,7.0,1.0,0.0,0.0,45.0,1.0,1053.0,40.0,40.0,4.0,0.232,0.26913199794555726
1,35.76,247.0,30.0,1.25,0.0,0.0,-34.0,1.9,7.0,4.0,12.0,0.0,21.7,3.0,0.0,49.7,24.7,11.0,0.0,45.0,1.0,331.0,30.0,0.0,4.0,0.3090909090909091,0.31253383865728207
1,19.95,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1053.0,52.0,48.0,9.0,0.2326283987915408,0.31253383865728207
1,42.02,178.0,30.0,0.74,32.0,0.0,-40.0,-10.1,1.0,1.7,56.0,0.0,41.9,5.0,0.3,85.3,14.7,2.7,0.0,46.0,1.0,372.0,46.0,36.0,9.0,0.28884826325411334,0.31253383865728207
1,30.27,21.0,30.0,0.0,0.0,0.0,11.0,-0.3,0.0,0.0,2.3,0.0,3.4,0.7,0.0,3.0,5.3,0.0,0.0,43.0,1.0,1053.0,30.0,0.0,8.0,0.2937853107344633,0.26913199794555726
1,25.09,72.0,25.0,0.0,0.0,0.0,-18.0,-0.1,1.0,0.3,5.0,1.0,10.5,3.3,0.0,22.7,10.3,1.3,0.0,45.0,1.0,532.0,32.0,32.0,5.0,0.2326283987915408,0.3141497851442603
1,29.99,52.0,30.0,0.0,0.0,0.0,18.0,0.0,0.3,0.3,2.0,0.0,4.2,0.7,0.0,21.0,7.3,0.7,0.3,45.0,2.0,1053.0,30.0,32.0,2.0,0.3651685393258427,0.3141497851442603
1,45.56,102.0,25.0,0.0,55.0,0.0,0.0,0.7,1.7,0.0,5.3,0.0,31.5,0.0,0.0,14.7,6.3,1.7,0.0,45.0,1.0,1053.0,0.0,0.0,0.0,0.32510288065843623,0.26913199794555726
1,34.79,76.0,32.0,0.0,7.0,0.0,-76.0,-2.8,1.3,0.0,3.3,0.0,30.0,6.0,0.0,21.7,2.0,1.3,0.0,46.0,1.0,641.0,0.0,0.0,4.0,0.3582887700534759,0.31253383865728207
1,31.44,152.0,30.0,0.74,1.0,0.0,36.0,1.3,1.0,4.3,15.0,1.7499999999999998,0.0,0.7,0.0,33.7,11.3,5.3,0.0,43.0,2.0,1053.0,42.0,42.0,6.0,0.3333333333333333,0.31253383865728207
1,30.26,46.0,30.0,0.0,0.0,0.3,-18.0,-0.3,5.3,0.3,2.0,0.0,0.0,2.0,0.0,7.7,9.0,5.7,0.0,46.0,2.0,282.0,52.0,50.0,4.0,0.28512396694214875,0.31253383865728207
1,42.87,61.0,42.0,0.0,0.0,0.0,-59.0,-0.4,0.0,1.3,2.0,0.0,24.5,4.0,2.0,14.3,7.3,1.3,0.0,43.0,2.0,749.0,30.0,30.0,4.0,0.3333333333333333,0.31253383865728207
1,12.76,66.0,15.0,0.74,0.0,0.0,-66.0,-12.8,1.0,0.0,7.0,0.3,22.8,2.3,0.0,19.3,14.0,1.0,0.0,46.0,2.0,437.0,28.0,0.0,7.0,0.4189189189189189,0.31253383865728207
1,30.0,220.0,30.0,0.0,0.0,0.0,-71.0,0.0,0.7,1.0,30.3,0.7,49.6,9.7,7.0,64.0,41.0,1.7,0.3,46.0,2.0,349.0,40.0,40.0,6.0,0.2871287128712871,0.31253383865728207
1,21.31,21.0,20.0,0.74,1.0,0.0,-3.0,-0.3,0.3,0.0,0.7,0.3,0.0,8.3,0.0,7.0,3.7,0.3,0.0,43.0,1.0,1053.0,56.0,0.0,4.0,0.3287671232876712,0.31253383865728207
1,25.18,14.0,25.0,0.0,0.0,0.0,-5.0,-0.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.7,1.3,0.0,0.0,42.0,1.0,1053.0,62.0,0.0,7.0,0.3582887700534759,0.31253383865728207
1,62.22,718.0,60.0,0.25,25.0,0.0,-6.0,-9.1,1.3,1.0,17.7,0.0,6.2,17.3,2.3,71.7,43.0,2.3,0.7,44.0,1.0,59.0,34.0,34.0,3.0,0.33062330623306235,0.31253383865728207
1,21.8,17.0,5.0,0.0,17.0,0.0,10.0,9.499999999999998,0.7,1.0,1.7,0.0,1.6,3.0,0.0,8.3,0.7,1.7,0.0,42.0,1.0,1053.0,42.0,38.0,6.0,0.36538461538461536,0.31253383865728207
1,30.0,82.0,29.0,0.25,0.0,0.0,8.0,1.9,0.0,3.0,6.3,1.7499999999999998,7.6,17.0,5.7,26.0,17.0,3.0,0.0,46.0,1.0,203.0,40.0,40.0,9.0,0.25625,0.3141497851442603
1,17.14,0.0,17.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1053.0,0.0,0.0,0.0,0.256140350877193,0.31253383865728207
1,37.1,71.0,30.0,0.25,0.0,0.0,35.0,-7.1,3.7,0.7,5.0,0.0,9.1,10.3,2.3,24.3,21.3,4.3,0.3,42.0,2.0,1053.0,48.0,44.0,8.0,0.3090909090909091,0.31253383865728207
1,37.15,112.0,32.0,0.0,0.0,0.5,-76.0,3.5,1.7,0.0,5.0,0.0,23.5,3.7,1.3,21.7,23.0,1.7,0.0,44.0,2.0,517.0,26.0,52.0,5.0,0.2781456953642384,0.26913199794555726
1,96.9725,711.0,50.0,0.99,55.0,0.0,-202.0,-12.899999999999999,8.3,3.0,22.3,1.7499999999999998,128.0,25.0,0.3,134.7,48.7,11.3,1.7499999999999998,46.0,1.0,1053.0,30.0,0.0,6.0,0.28314238952536824,0.31253383865728207
1,30.1,2.0,30.0,0.0,0.0,0.0,-2.0,-0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,44.0,1.0,1053.0,64.0,64.0,9.0,0.39416058394160586,0.26913199794555726
1,42.23,66.0,35.0,0.25,0.0,0.0,-40.0,-9.0,0.7,1.3,6.7,0.0,3.4,6.3,1.3,25.0,6.7,2.0,0.0,44.0,1.0,102.0,36.0,0.0,9.0,0.28314238952536824,0.31253383865728207
1,87.39,669.0,45.0,0.5,55.0,0.0,183.0,9.499999999999998,5.0,6.7,30.7,0.0,134.2,27.0,4.0,140.3,96.0,11.7,1.7499999999999998,46.0,1.0,596.0,0.0,0.0,0.0,0.3651685393258427,0.3141497851442603
1,40.07,81.0,30.0,0.0,28.0,0.0,-81.0,-10.1,1.3,0.7,10.0,0.3,0.0,3.7,0.0,7.0,6.0,2.0,0.0,42.0,1.0,1053.0,0.0,0.0,0.0,0.31365313653136534,0.31253383865728207
1,29.99,80.0,30.0,0.0,0.0,0.0,86.0,0.0,1.7,0.3,5.7,0.0,29.6,2.0,0.0,11.7,12.3,2.0,0.0,46.0,1.0,591.0,52.0,50.0,7.0,0.2636363636363636,0.29668746999519924
1,59.77,490.0,60.0,1.25,8.0,0.0,7.0,-3.8,11.45,1.7,22.0,0.0,43.9,16.7,0.3,188.75,48.0,15.0,0.3,42.0,1.0,1053.0,40.0,44.0,9.0,0.3582887700534759,0.31253383865728207
1,86.71,580.0,34.0,1.25,55.0,0.0,-80.0,-12.899999999999999,5.3,6.0,25.0,0.0,117.0,21.7,10.7,103.0,81.0,11.3,1.0,46.0,1.0,779.0,0.0,0.0,0.0,0.256140350877193,0.26913199794555726
1,39.99,806.0,50.0,0.0,0.0,0.0,-180.0,0.0,11.45,2.0,56.95,1.7499999999999998,98.4,9.7,0.7,118.3,128.45,18.800000000000004,0.0,46.0,1.0,1053.0,64.0,38.0,7.0,0.2802967848309975,0.3141497851442603
1,57.95,347.0,66.0,0.0,0.0,0.0,-243.5,-8.0,8.7,0.7,21.3,0.3,158.2,25.3,0.0,102.0,51.0,9.3,1.7499999999999998,44.0,1.0,1053.0,42.0,38.0,3.0,0.39416058394160586,0.26913199794555726
1,25.79,37.0,17.0,0.0,22.0,0.0,7.0,2.8,0.0,0.0,2.7,0.0,13.0,0.0,0.3,6.0,7.0,0.0,0.0,46.0,1.0,1053.0,44.0,44.0,9.0,0.2871287128712871,0.31253383865728207
1,29.99,114.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,5.3,0.0,26.0,3.7,0.7,32.3,37.0,0.0,0.0,46.0,1.0,716.0,38.0,0.0,9.0,0.28314238952536824,0.31253383865728207
1,96.9725,716.0,50.0,0.25,55.0,0.0,37.0,9.499999999999998,7.0,0.3,20.7,0.0,221.45,44.0,13.25,188.75,35.3,7.3,1.7499999999999998,44.0,2.0,200.0,34.0,0.0,7.0,0.2802967848309975,0.31253383865728207
1,37.26,307.0,30.0,0.99,0.0,0.1,30.0,-2.7,0.3,1.7,8.3,1.0,58.2,13.7,3.7,41.3,29.0,2.0,0.7,42.0,1.0,313.0,24.0,0.0,0.0,0.22666666666666666,0.2291028961619967
1,48.3,552.0,32.0,0.5,29.0,0.0,-64.0,-12.899999999999999,4.0,0.7,54.7,0.0,55.2,27.0,5.3,124.7,54.0,4.7,0.3,46.0,2.0,742.0,42.0,42.0,7.0,0.28,0.3141497851442603
1,61.35,960.0,70.0,0.74,1.0,0.0,218.0,-0.2,6.3,1.7,55.3,1.7499999999999998,97.1,25.3,4.3,145.7,100.3,8.0,1.7,44.0,3.0,67.0,50.0,48.0,7.0,0.2781456953642384,0.31253383865728207
1,16.99,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1053.0,32.0,30.0,6.0,0.22650602409638554,0.31253383865728207
1,30.28,20.0,30.0,0.0,1.0,0.0,-10.0,-0.3,1.3,0.0,1.0,0.0,11.5,0.0,0.0,8.7,0.0,1.3,0.0,44.0,2.0,463.0,36.0,36.0,6.0,0.48,0.31253383865728207
1,34.99,92.0,45.0,0.0,0.0,0.0,18.0,0.0,3.7,0.7,4.3,0.0,1.0,5.7,0.0,23.3,7.7,4.3,0.0,46.0,2.0,173.0,30.0,30.0,7.0,0.39416058394160586,0.31253383865728207
1,49.33,432.0,50.0,0.0,0.0,0.0,-243.5,-1.4,2.3,4.7,35.7,0.0,80.3,11.7,3.7,93.3,28.7,7.0,0.7,46.0,1.0,669.0,32.0,30.0,4.0,0.25625,0.3141497851442603
1,46.23,404.0,49.0,1.25,33.0,0.0,232.5,9.499999999999998,11.45,0.7,56.95,1.7499999999999998,31.5,31.7,3.3,134.7,69.3,14.0,0.0,41.0,1.0,678.0,42.0,0.0,6.0,0.33062330623306235,0.31253383865728207
1,16.99,2.0,17.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,46.0,1.0,1053.0,50.0,0.0,7.0,0.22666666666666666,0.31253383865728207
1,30.26,98.0,30.0,0.0,0.0,0.0,-72.0,-0.3,3.0,0.7,4.0,0.0,24.6,14.0,9.3,38.3,8.7,3.7,0.7,41.0,2.0,1053.0,50.0,34.0,9.0,0.22666666666666666,0.31253383865728207
1,50.65,154.0,34.0,0.0,23.0,0.0,-154.0,-9.4,3.3,0.0,4.3,1.0,129.3,3.0,0.0,26.3,14.7,3.3,0.0,45.0,2.0,469.0,0.0,0.0,0.0,0.32344213649851633,0.3141497851442603
1,30.26,37.0,30.0,0.0,0.0,0.0,-15.0,-0.3,0.0,0.0,2.7,1.7499999999999998,0.1,0.0,0.0,16.0,4.0,0.0,0.0,41.0,1.0,1053.0,34.0,0.0,7.0,0.28314238952536824,0.31253383865728207
1,27.34,42.0,20.0,0.0,10.0,0.0,-36.0,-4.1,1.0,0.0,4.0,0.3,8.9,2.3,1.0,8.0,16.0,1.0,0.0,45.0,2.0,79.0,32.0,26.0,4.0,0.30303030303030304,0.31253383865728207
1,59.91,202.0,30.0,0.25,55.0,0.0,44.0,8.5,2.7,0.0,0.0,0.0,32.4,11.7,0.0,65.7,9.3,2.7,0.0,41.0,2.0,1053.0,54.0,50.0,9.0,0.32344213649851633,0.31253383865728207
1,36.5,54.0,30.0,0.0,0.0,0.0,-12.0,-0.3,0.0,1.0,4.0,0.3,14.4,0.3,0.0,19.7,10.0,1.0,0.0,41.0,1.0,1053.0,50.0,36.0,6.0,0.2636363636363636,0.26913199794555726
1,24.76,45.0,20.0,0.0,12.0,0.0,12.0,2.6,1.7,0.0,10.3,0.0,2.0,2.0,0.7,26.0,12.3,1.7,0.0,41.0,1.0,1053.0,32.0,0.0,8.0,0.2802967848309975,0.3141497851442603
1,43.38,255.0,45.0,1.25,16.0,0.0,112.0,9.499999999999998,0.0,1.7,8.3,0.0,13.7,4.3,0.7,72.3,13.0,1.7,0.3,46.0,1.0,1053.0,32.0,32.0,6.0,0.2937853107344633,0.31253383865728207
1,33.59,245.0,30.0,0.74,11.0,0.0,68.0,7.7,4.0,1.7,16.7,0.0,49.5,33.0,10.7,69.3,25.3,5.7,0.3,41.0,2.0,395.0,42.0,36.0,8.0,0.256140350877193,0.31253383865728207
1,73.14,533.0,45.0,1.25,55.0,0.0,61.0,9.499999999999998,1.3,6.750000000000001,52.7,0.0,87.9,33.7,12.3,151.7,77.3,13.0,1.0,45.0,1.0,499.0,0.0,0.0,0.0,0.2408026755852843,0.26913199794555726
1,60.4,560.0,50.0,1.25,27.0,0.0,76.0,4.4,3.3,3.0,17.7,0.0,159.7,29.3,8.3,101.0,59.3,6.3,1.7499999999999998,45.0,2.0,663.0,28.0,30.0,7.0,0.28314238952536824,0.3141497851442603
1,10.52,11.0,9.0,0.0,10.0,0.0,-7.0,-1.0,0.0,0.0,3.0,0.3,1.4,0.0,0.0,7.3,0.0,0.0,0.0,41.0,1.0,1053.0,62.0,62.0,6.0,0.2302158273381295,0.26913199794555726
1,19.99,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,1053.0,62.0,0.0,7.0,0.28314238952536824,0.31253383865728207
1,54.16,656.0,50.0,0.99,26.0,0.0,-142.0,-12.899999999999999,2.0,6.750000000000001,56.95,1.7499999999999998,109.1,52.0,11.7,188.75,128.45,18.800000000000004,1.7499999999999998,45.0,2.0,1021.0,50.0,48.0,5.0,0.2408026755852843,0.3141497851442603
1,50.44,0.0,60.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1053.0,58.0,56.0,9.0,0.3333333333333333,0.31253383865728207
